"EDR140040","C C ego"
"EDR140039","&#12296;:columna I&#12297;<br>Branc<br>broc<br>trans<br>nus<br><br>&#12296;:columna II&#12297;<br>Nos=<br>ter <br>tros <br>men <br><br>&#12296;:columna III&#12297;<br>Quod<br>quid<br>quae<br>quas<br><br>&#12296;:columna IV&#12297;<br>Rum<br>quis <br>que<br>dem<br><br>&#12296;:columna V&#12297;<br>Con <br>les<br>lis <br>mu&#7735;<br><br>&#12296;:columna VI&#12297;<br>Mol<br>ma<br>me<br>mae"
"EDR140034","Stirisc[us? - - -]<br>[- - - M]oschus Noeto "
"EDR122610","P(ondo) CLXIIX((semis))"
"EDR124997","Salute&#803;(m) ven(ientis)<br>ven(ientis)<br>III"
"EDR125001","con[ti]quere (:conticuere) omn(es)"
"EDR140052","Soli"
"EDR140060","NO"
"EDR140061","[--- acce]pit Secundus Crusali ser(vus?)<br>et Valentina ((:phallus))"
"EDR140062","eribus (:heribus) miscella<br>"
"EDR140141","Centurio<br>centonem non habet <br>cen(---?)"
"EDR140144","Masueta (:Mansueta)<br>tene ((:phallus))"
"EDR140146","SA"
"EDR140164","[---]N · LA"
"EDR140166","Cum quidam pauper ligas VI[- - -] NQ"
"EDR140170","IANV"
"EDR140173","SPI<br>Oceanus"
"EDR140175","[---] DIII VII"
"EDR140176","ON"
"EDR140189","SAB"
"EDR140193","XVII"
"EDR140208","Mercurius"
"EDR140210","IIIIIIIIIII"
"EDR140199","Eueno"
"EDR140203","XXVIIII"
"EDR140204","IIII P(ublius) Quin(tilius?)"
"EDR140205","Prigenio (:Primigenio?) s(alutem)"
"EDR140211","Charca miam (:meam?), Sira (:Syra?)"
"EDR140219","[---]lius CINT &#12296;:vacat&#12297; genius suae sal(utem) <br>[---]CIN N AGIO GORC R"
"EDR140221","vol cum Marcello bona[---] "
"EDR140223","P P P redire   si minus   innecteb(is?) et te [---] "
"EDR140226","Secundus quo Hectic [+10?+ plu]rimam salutem"
"EDR140230","Anicete va(le)"
"EDR140231","Augu"
"EDR140232","suis P ave viban (:vivant)"
"EDR140233","V&#770;ale Procam&#770;u (:Procame)"
"EDR140234","P(ublius) Septumius "
"EDR140235","IIII"
"EDR140251","XXXIXXVVV"
"EDR140252","IIIIIIIIIIIIIIIIII"
"EDR140834","&#922;&#923;&#919;&#914;&#921;&#935;&#925;"
"EDR140835","&#923;&#921;&#913;&#914;&#921;&#935;&#932;&#923;"
"EDR140978","Vivaniu&#818;s&#803; At&#803;er u&#803;b&#803;i&#803;que"
"EDR140979","VMVCOSV"
"EDR142437","XI"
"EDR142438","Q(uintus) [-] LA"
"EDR142439","&#12296;:textus non legitur&#12297;"
"EDR142440","&#12296;:textus non legitur&#12297;"
"EDR142441","Ad Ner[---]"
"EDR142442","CELE<br>&#12296;:textus non legitur&#12297;"
"EDR147884","((:circulus circino tractus et florem continens)) <br>"
"EDR147925","A <br>((:circulus circino tractus et florem continens)) "
"EDR147927","((:circulus circino tractus et florem continens)) "
"EDR147928","((:circulus circino tractus et florem continens)) <br>"
"EDR147931","((:circulus circino tractus et florem continens))<br>"
"EDR147969","((:circulus circino tractus et circulos sectiles continens)) <br>((:compass-drawn circle containing overlapping circles))"
"EDR147970","((:circulus circino tractus et circulos sectiles continens)) <br>((:compass-drawn circle containing overlapping circles))"
"EDR147971","((:circulus circino tractus et circulos sectiles continens:)) <br>((:compass-drawn circle containing overlapping circles))"
"EDR147972","((:circulus circino tractus et circulos floresque continens)) <br>((:compass-drawn circle containing circles and flowers))"
"EDR147973","((:circulus circino tractus et circulos floresque continens)) <br>((:compass-drawn circle containing circles and flowers))"
"EDR147974","((:circuli circino tracti))<br>((:compass-drawn circles))"
"EDR147975","((:circulus)) <br>((:circle))"
"EDR147977","((:circulus circino tractus)) <br>((:compass-drawn circle))"
"EDR147979","((:circuli sectiles circino tracti))<br>((:overlapping compass-drawn circles))"
"EDR148421","YN<br>RA<br>Y"
"EDR148673","III nonas Augu(sti)<br>Calc[hi]mi oc<br>[ete]rate<br>in<br>"
"EDR148674","Amabiliter "
"EDR148678","N(umeri) Popidi"
"EDR148679","cito"
"EDR148682","&#12296;:columna I&#12297;<br>A[lb]anus Pompon(ius)<br>S[ev]eri servus <br><br>&#12296;:columna II&#12297;<br>[- - -]<br><br>&#12296;:columna III&#12297;<br>Severus"
"EDR148683","Trofime<br>XIX"
"EDR148685","((denarius)) XIIII A(ssibus) [- - -]<br>debes  <br>((denarius)) XLVII  XVI"
"EDR148862","((:viri herma ad sin. conversus))<br>((:head of man)) "
"EDR148864","((:avis stans))<br>((:bird standing))"
"EDR148865","((:avis stans))<br>((:bird standing))"
"EDR149061","Li(n)ge ((:phallus ad sin. versus)), Aspasia"
"EDR149064","Iuli, ((:phallus ad sin. versus)) lingis<br>Pacatus"
"EDR149154","Vetti&#769; Successe"
"EDR149155","CLA<br>IIII K(alendas?)<br>&#12296;:vacat&#12297;<br>III K(alendas?)<br>CE<br>"
"EDR149188","Abcedfgh[- - -]"
"EDR149190","Capella, va(le)<br>((:palmae ramus))<br>((:palm branch))"
"EDR149191","Eros"
"EDR149233","IIIIIIIII"
"EDR149333","Melisse v&#770;a(le)<br>hac(?)"
"EDR151417","N&#803;icanor ovas&#818;"
"EDR148416","((:labyrinthus circularis))"
"EDR147857","Psyche <br>((:nomen Psyche in medio corde)) "
"EDR147607","((:herma viri cum palma)) "
"EDR127360","XXXX"
"EDR148422","((:permulta quadrae et triangula)) <br>((:geometric design of squares and triangles))"
"EDR148687","Cel&#803;e&#803;s&#803;ius hic est"
"EDR149151","ABCDEFGHIKLMN"
"EDR149152","AB[- - -]OHIKLM"
"EDR149181","ABCD"
"EDR149186","C Piero&#803;"
"EDR149189","D &#12296;:vacat&#12297; BA<br>D<br>D((:navis)) BK<br>"
"EDR122604","have (:ave)"
"EDR125508","Unctor Xanthe ti[bi] carus lusuque iocoso<br>adsuetus"
"EDR125509","Quid vos augerem? miserere alium volueris. Cresce(n)s hic se curat. Salute(m)"
"EDR125510","quisquis amat nigra(m) nigris carbonibus ardet<br>nigra(m) cum video, mora libenter aedeo (:edo)"
"EDR125531","Receptus · Actio · sa[l(utem)]<br>Acti · v&#770;a(le)<br>Receptus · Athict&#803;o · sal(utem)"
"EDR125533","Falerno<br>Sur(r)en[tino?]"
"EDR125534","[---]XVII MI XCP<br>[---]M IIIIIIIIIIII<br>XXVII ((semis)) acepi (:accepi)<br>M XXXXV  XV  XV<br>pa&#770;bu spo XX<br>[---]VCR CCNLLC<br>[---]m med XXXII med"
"EDR127410","Urb(ani?)"
"EDR127427","Mened(emerumenus)<br>&#12296;:vacat&#12297; Mened(emerumenus)<br>Menedimerume(nus) (:Menedemerumenus)<br>Menedeme(rumenus)<br>Menedemer(umenus)<br>Menedimeru(menus) (:Menedemerumenus)<br>[+]"
"EDR127429","((:caput hominis))<br><br>&#7981;&#963;&#965;&#967;&#959;&#962;<br>&#12296;:nomen scriptum ad dexteram imaginis scariphatae&#12297;"
"EDR127812","L(ucius?) A+II+AIIPIDIIIS <br>RA<br>"
"EDR127815","P(ubli) Pro=<br>pesi<br>cuntus. <br>Verpa<br>que (:quae) is=<br>tuc<br>leges.<br>&#12296;:vacat&#12297;<br>Non es<br>fiden=<br>ter,<br>script=<br>o (:scriptor)<br>((:phallus))"
"EDR127818","&#12296;:textus non legitur&#12297;"
"EDR127819","N&#770;T<br>MA"
"EDR127824","Sautran(e) vale"
"EDR127972","ven[i]vit<br>muleri (:mulieri)<br>D(ecimi) Lucreti Vale(ntis)<br>Onus(tus?)<br>eques I<br>r(ationis?)<br>Saga(tus)<br>tr(aex) (:thraex)<br>m(urmillo)<br>I (rationis)"
"EDR127975","VCQ(?)"
"EDR127977","summus &#7747;&#7865;<br>"
"EDR127979","&#12296;:ad perpendiculum&#12297;<br>Iri           <br>B      <br>Mille(?)<br>Acan(thus)     <br>FLI<br>"
"EDR128757","Pompeianis Paevoniam (:Paeoniam)<br>PO<br>((:figura hominis ad sin.))"
"EDR128761","&#12296;:textus non legitur&#12297;"
"EDR135591","quati"
"EDR136429","Adauctus"
"EDR136431","MQN"
"EDR136432","Nero"
"EDR136433","Habito suo <br>[- - -]lia sal(utem)"
"EDR136436","Caiu"
"EDR136437","Qui nisi le[---]"
"EDR136438","VII((semis)) (:septem et semis)"
"EDR140124","Quis d"
"EDR140133","M"
"EDR140151","A(ulus) Tati(us?)<br>[- - -]p&#818;r&#818;ius"
"EDR140180","&#924;&#925;&#926;&#927;&#928;&#929;&#1017;&#932;&#933;&#934;&#935;&#936;&#937;"
"EDR140248","Caves, Timinia,<br>Iures"
"EDR140709","[---]bius"
"EDR140188","VIII K(alendas) Martias<br>Numisii Genialis<br>gladiatorum paria X<br>Herculani"
"EDR140980","Quam mita (?) vis (?) · Pastores ateque (:atque) · Caste monit erga pugiles (?). "
"EDR140982","IPIVS · VI · DV "
"EDR140983","Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam).<br>Ianuarius · amat · Veneria (:Veneriam).<br>Rogamus · damna (:domina) · Venus<br>ut · nos · in · mente · h&#818;a&#818;bias (:habeas)<br>quod te · modo · introrgamus (:interrogamus) "
"EDR140986","&#12296;:columna I&#12297;<br>Urso <br>&#12296;:columna II&#12297;<br>Urso"
"EDR140987","Marcus"
"EDR142564","((:navis oneraria cum nautis et tugurio))<br>((:cargo ship with sailors and deckhouse))"
"EDR142565","Idibus Martia (:Martiis) <br>in sumptum sump&#803;si"
"EDR142566","Narcissus"
"EDR142567","XI XV Ka(lendas) Maias"
"EDR142569","XI K(alendas) Iulias <br>man(?)"
"EDR142573","Venustus <br>((:nomen Venustus in forma navis scriptum))<br>((:name Venustus written in shape of boat))"
"EDR143926","[iamque omn]&#7865;s veicinei (:vicini) incendia participantur<br>[sei (:si) facia]m flammam tradere utei (:uti) liceat<br>"
"EDR143927","[---]n ore ap(?)[---]<br>[---]sumat aut ea va[---]<br>[---]sumpti opus est a[---]<br>[---]udam eu ei(?)[---]VDAI[---] "
"EDR144785","[nil sibi] habere aiunt Eum[am totum]que locare.<br>[q]uid &#7789;um? [plus a]deo condere uti liceat "
"EDR144787","Caesia, sei (:si) n[---]<br>sei (:si) parvom (:parvum) p[---]<br>es, bibe lude[---]<br>nec semper[---]"
"EDR144788","solus amare v[---]<br>multa opus sunt s[---]<br>quod neìsceìre (:nescire) dare [---]"
"EDR147777","Cresce(n)s Spatalo<br>sal(utem)<br>((:verba CRESCES SPATALO in forma navis scripta))"
"EDR147779","Cresce(n)s archit&#7865;ctus <br>((:verba CRESCES ARCHITECTUS in forma navis scripta)) <br>"
"EDR147780","[N]avigiu(m) Celeris<br>((:verba in forma navis scripta)) "
"EDR147860","quanvis (:quamvis) modesta vi maxima sis <br>((:verba in forma sicae scripta)) "
"EDR147861","q&#818;u&#818;an&#7807;&#7883;s [- - -]es&#7789;a vi [- - -] <br>((:verba scripta in forma sicae)) <br>"
"EDR147919","Siletiollus<br>((:nomen SILETIOLLVS in forma navis scriptum)) <br>"
"EDR147921","Siletiolus<br>((:nomen SILETIOLVS in forma navis scriptum))<br>((:name SILETIOLVS written in shape of boat))"
"EDR147999","Siletiollus<br>((:nomen SILETIOLLVS in forma navis scriptum)) "
"EDR148103","Venite amantes <br>((:verba in forma navis scripta)) "
"EDR148671","Acetabula<br>a(ssibus) II ((semis)) ((scripula?)) II<br>Acetabela (:acetabula) APTL"
"EDR148788","in contra p(ondo?) VI ((scripula?)) VIII"
"EDR148821","Mune&#803;r&#803;<br>"
"EDR148863","((:avis))<br>((:bird))"
"EDR149017","Prim[- - -]ac[- - -]ecis "
"EDR149039","((:gallus ad sin. rostro cibum carpens))"
"EDR149143","Paris"
"EDR149144","Echio v&#770;a(le)"
"EDR149147","Luci Augustiane,<br>ab(ias) prop(itium) Caes(arem)<br>"
"EDR149148","Luci Augustiane<br>ab prop"
"EDR149149","Marius <br>NAR"
"EDR149150","L(ucio) Popidio Secundo<br>Augustiano feliciter<br>[- - -]QP"
"EDR149176","OR[- - -]<br>N XXXII[- - -]"
"EDR149184","&#12296;:columna I&#12297;<br>&#922;&#943;&#957;&#957;&#945;=<br>&#956;&#959;&#1010; <br><br>&#12296;:columna II&#12297;<br>&#922;&#943;&#957;&#957;&#945;&#956;&#803;=<br>&#945;&#956;&#959;&#1010;"
"EDR149398","CA&#803;T&#803;IA&#803; "
"EDR143925","[Noct]ibus pervig[ilans totis ego propter a]morem<br>[se]i (:si) detur dei&#7807;[am] (:divam) [posse videre meam.]<br>[congla]cio s[ub sideribus, sed pectus] in aestost <br>[---] huc [---]t "
"EDR147687","Cresces (:Crescens) architectus  <br>((:verba scripta in forma navis cum malo et remis)) "
"EDR149146","Romanus<br>accepit ((sestertii)) ((%100000))"
"EDR150187","M(anius) Valer(ius)"
"EDR151065","Castrensis"
"EDR151668","Rete va(le)<br>((:phallus))"
"EDR151679","Lachi"
"EDR151681","Crescentis locus"
"EDR151687","Texe(ntis) Erati locus"
"EDR151691","T&#818;i&#818;burtinus locus"
"EDR151698","Gloriose v&#770;a(le)"
"EDR151701","((:hominis facies))<br>((:human face))<br>Vespasius&#803; [- - -]  "
"EDR145936","Echio va(le) "
"EDR149175","DCC[+2+]XXXX"
"EDR149142","((:hominis caput cum naso ingenti)) <br>Ampliate,<br>Icarus<br>te pedicat.<br>Salvius <br>scripsit."
"EDR151694","Lolius (:Lollius)"
"EDR151696","&#7882;&#7909;&#7751;(iae) P&#803;rim&#7841;&#7865;<br>"
"EDR151702","Verna Vernionis<br>Secundus<br>Secundus"
"EDR151704","Antonius Rustio s[al(utem)?]"
"EDR140137","M&#818;O&#818;E&#818;&#390;CIA C&#818;C&#818;"
"EDR140258","Mus nequa(m)"
"EDR140246","I"
"EDR140257","XVII k(alendas), X k(alendas), VII id(us)"
"EDR149302","IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII<br>IIIIIIIIIIIIIIIIIIIIIIIIIIIIII &#12296;:vacat&#12297; IIIIIIIIIIIIIIII<br>IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII"
"EDR151682","&#925;&#959;&#965;&#956;&#949;&#953;&#803;<br>Q S"
"EDR151683","Vidi "
"EDR151692","Atenais (:Athenais) aeris (assibus) II<br>Sabina aeris (assibus) II<br>a(ssibus) II((semis))"
"EDR151693","Sa(lutem?)<br>murmillones"
"EDR151697","X III idus Ia(nuarias)<br>X III k(alendas) I&#803;(anuarias?)<br>A&#803;(- - -?)"
"EDR151699","Suavem a(- - -)"
"EDR151700","((:hominis figura))<br>((:human figure))<br>&#917;&#7984;&#963;&#953;&#964;&#973;&#967;&#951; &#963;&#974;&#950;&#959;&#965;&#963;&#945;"
"EDR151705","Si tibi c&#7909;<br>((:gladiator))<br>((:gladiator))"
"EDR151707","Phosphor(us) tuis<br>choreis"
"EDR151708","&#928;&#972;&#955;&#959;c &#7936;&#960;"
"EDR151709","Phosphor(us) tuis cores (:choreis) ASM[- - -]"
"EDR151711","&#935;&#913;&#925;&#913;&#914;&#913;&#914;&#917;&#921;"
"EDR151714","Mulus hic muscellas docuit"
"EDR151715","opocarpasum<br>batracium (:batrachium)<br>hyoscuimon<br>&#12314;cicuta&#12315;<br>"
"EDR151718","Niycherate (:Nicerate) V+=<br>ana succula<br>que (:quae) amas<br>Felicione (:Felicionem) <br>et at (:ad) porta (:portam)<br>deduces <br>illuc (:illud)<br>tantu (:tantum)<br>in mente (:mentem)<br>abeto (:habeto)"
"EDR151720","SVQ VMA sum[- - -]C&#803;"
"EDR151721","&#922;&#965;&#960;&#945;&#961;&#943;&#957;&#951;"
"EDR151732","Onesim(us)"
"EDR151752","Men&#803;(dax)"
"EDR151753","Mendax verac&#803;i&#803;"
"EDR151754","Mendax veraci salute (:salutem)"
"EDR151755","Mendax veraci ubique salute (:salutem)"
"EDR151756","&#964;&#961;&#941;&#967;(&#949;?)<br>&#964;&#945;&#967;&#973;&#1010;= <br>&#964;&#949;&#953;&#957; (:&#964;&#945;&#967;&#943;&#1010;&#964;&#951;&#957;)"
"EDR151757","+++ ++[- - -]<br>&#12296;:vacat&#12297;<br>Roufilla (:Rufilla) dom[ina?]<br>mamillae"
"EDR151759","&#922;&#965;&#960;&#945;[&#961;&#943;]&#957;&#951;<br>&#913;&#929;&#913; &#929;&#919;<br>&#923;&#929; &#1017;&#913;&#928;&#927;&#921;&#935;<br>&#968;&#969;&#955;&#942;<br>&#935;"
"EDR151761","II ((denarii)) III III"
"EDR151762","((denarii)) XXI"
"EDR151763","[- - -]&#917;&#929;&#927;&#1017;&#927;&#932;&#917;++&#927;&#803;&#925;<br>&#964;&#8056;&#957; &#924;&#973;&#963;&#953;&#959;&#957;<br>&#923;&#921;&#1017;&#933;&#935;&#803;"
"EDR151764","Canities"
"EDR151765","&#7944;&#952;&#951;&#957;&#972;&#948;&#969;&#961;&#959;&#962;  "
"EDR151766","&#1017;&#1017;&#932;&#933;++&#918;&#927;&#925;<br>&#932;&#921;++&#923;&#925;&#921;&#917;+&#937;&#925;<br>Bi&#7789;[hy]nus"
"EDR151771","Non pos"
"EDR151772","Cissus"
"EDR151775","Anicetus"
"EDR151776","Secundus<br>felator (:fellator)<br>rarus<br>AIOAI<br>ira<br>"
"EDR151777","Liberalis"
"EDR151782","Fructus"
"EDR151785","Ampliatus<br>O+++++"
"EDR151798","Armaturiis"
"EDR151799","L&#803;eontine v&#770;a(le)"
"EDR151800","S nequa(m) "
"EDR151801","Mus"
"EDR151802","M&#770;M&#770;M&#770;Mu&#818;s&#818;"
"EDR151804","Saeculares"
"EDR151805","Samellius"
"EDR151807","C&#803;ladus"
"EDR151808","Corinthus"
"EDR151823","HTLIMABS<br>"
"EDR151836","Narcissus"
"EDR151684","P(ublius) Caselicius Canus"
"EDR151729","SIIIQBIIIIRI"
"EDR151731","Apri&#803;&#803;culus I"
"EDR151733","Clemes (:Clemens)"
"EDR151734","Fortunatus"
"EDR151735","&#7945;r&#960;&#959;&#954;r&#8118;(&#962;) (:&#7945;&#961;&#960;&#959;&#954;&#961;&#8118;&#962;)"
"EDR151774","&#7945;&#961;&#960;&#959;&#961;(&#954;&#961;&#8118;&#962;)"
"EDR151789","Mansuetus provocator<br>victor Veneri par=<br>mam (:palmam) feret"
"EDR151790","&#922;&#941;&#955;&#1010;&#945; L(ucii) l(iberta) <br>&#12314;XIX&#12315;"
"EDR140254","&#919;dibus (:Idibus) Ianyaris (:Ianuarias)<br>mystacogus (:mystagogus, &#956;&#965;&#963;&#964;&#945;&#947;&#969;&#947;&#972;&#962;) docens<br>GEBEUM et &#7864;t&#803;o&#803;e&#803;n<br>l&#803;u&#803;c&#803;i&#803;a&#803;n&#803;+ VIC&#803;IC<br>"
"EDR145434","Nica Crete (:Chreste) issime (:ipsime)"
"EDR146189","pdic (:pedicat) Aplonia (:Apollonia) [---]A[---]<br>bene dat Nonius<br>futere[---]<br><br>"
"EDR146651","Feliclâm (:Feliculam) ego hic futui{ì} "
"EDR146893","&#924;&#959;&#955;&#945; &#966;&#959;&#965;&#964;&#959;&#965;&#964;&#961;&#953;&#962;"
"EDR147137","Iar"
"EDR149104","Victor bene fut&#7909;&#7883;&#7789; Novim[u]s"
"EDR149111","non aug"
"EDR150501","Rusat&#818;i&#818;a&#818;"
"EDR151706","L(ucius) Cuatius (:Quatius?) Sabinus"
"EDR151730","[r]enibus hic <br>Corvenius"
"EDR151840","Hermeros Everus (:Severus?)"
"EDR151843","Hermes Cinamus (:Cinnamus)"
"EDR151845","Sabinus"
"EDR151851","Rusticus<br>Rusticus"
"EDR151854","Anumrub"
"EDR151887","Pilipus (:Philippus)"
"EDR151888","Marcu (:Marcus)"
"EDR152013","Her(meros?)"
"EDR152017","Africanus moritur<br>scribet (:scribit) puer Rusticus<br>condisces (:condiscens) cui dolet pro Africano"
"EDR140142","&#922;&#959;&#947;&#953;&#964;&#940;&#964;&#959;&#965;&#1010; S"
"EDR151710","Restituta tuis choreis"
"EDR150390","[F]aus[t+2+]"
"EDR150757","[---]vale<br>[---]XI<br>[---]II"
"EDR150758","&#923;&#949;&#963;&#946;&#953;&#959;&#965;&#962;[---]<br>&#928;&#919;&#923;&#923;&#913;[---]"
"EDR150991","[---]cutas qua[---]<br>[---]at ant[---]"
"EDR151026","Scri[psit] <br>E&#803; T IRV<br>XI II III"
"EDR151027","A&#803;DAAII IV<br>I&#803;IIII&#803;LOVII"
"EDR151712","Memor"
"EDR151713","{Ac}Accia"
"EDR151716","Iulius Quintus"
"EDR151717","Restituta tuis chor&#7865;&#7883;[s]"
"EDR151719","Veteri"
"EDR151722","Quintinus"
"EDR151760","OPEVAL++L[- - -]<br>PLA[- - -]"
"EDR151779","Amantes &#7806;&#7788;&#7882;&#7882;"
"EDR150388","[---]nt l[---]<br>[---] pinx[it ---]<br><br>"
"EDR154092","Qunei (:cunei) XXIII<br>Asseres XV"
"EDR154047","Cunei"
"EDR154046","[---]at veniat"
"EDR154045","Ti(berius) Claud(ius)"
"EDR154043","Septembr(es)<br>III idus pro tunica ((denarius)) I a(sses) VIII"
"EDR153854","[---]ASV M umor[---]"
"EDR153851","Ultas"
"EDR153743","Silentiolus<br>((:nomen SILENTIOLUS in forma navis scriptum))"
"EDR154189","Euhodu&#803;s&#818;"
"EDR154190","Mortus (:Mortuus)<br>Sumpo(rus) (:Symphorus)"
"EDR154368","[F]usci Cilix<br>Cilix"
"EDR154372","Caetronius"
"EDR154373","Urso"
"EDR154588","&#913;&#914;&#915;&#916;&#917;&#918;&#919;&#920;&#921;&#922;&#923;&#924;"
"EDR154589","&#913;&#914;&#915;&#916;&#917;"
"EDR154590","A&#818;B&#818;CDEF&#818;G&#818;H&#818;I&#818;K&#818;"
"EDR154592","ABCD"
"EDR154593","&#916;&#917;&#918;&#919;"
"EDR154594","&#913;&#914;&#915;&#916;"
"EDR154595","&#913;&#914;&#915;&#916;&#917;&#918;&#919;&#920;&#921;&#922;&#923;&#924;&#925;&#926;&#818;&#927;&#928;&#929;&#931;&#932;&#933;&#934;&#935;&#936;&#937;"
"EDR151792","&#7960;&#960;&#945;&#966;&#8118; (:&#7960;&#960;&#945;&#966;&#961;&#8118;)"
"EDR151864","Romu(lus)"
"EDR151874","((:circulus duplex)) IIIII<br>XX<br>XX<br>X"
"EDR151877","Spedio Antymo [- - -]<br>[redi?]bis e Pompeian[o]<br>a Colono sa&#803;(lutem?) <br>est augusta&#818;l&#818;[is] "
"EDR151926","&#922;&#943;&#957;&#957;&#945;&#956;&#959;&#1010;"
"EDR154369","XII"
"EDR154370","VIII k(alendas) Iulias"
"EDR154542","[---]inibu[s? ---] feliciter"
"EDR154563","Va(le) va(le)"
"EDR154566","Exemta (:exempta)<br>stecora (:stercora)<br>a(ssibus) XI"
"EDR154570","Quant(?)"
"EDR154571","TVS lusor"
"EDR154572","Iustus cinaedu[- - -]"
"EDR154573","IINIIDII (:c&#803;inaede)"
"EDR154574","III non(as) M&#770;a&#770;i(as)<br>VII idus paeriit (:periit)"
"EDR154575","Lasius cinedus (:cinaedus)"
"EDR154576","[+1?+]anthi<br>trama<br>p(ondo) IX<br>stame(n)<br>p(ondo) VII<br>VIII"
"EDR154591","QABCDEFG"
"EDR151910","Q(uintus) M[---]ANTV[---]"
"EDR153111","Fuibus (:Phoebus)<br>egrotes (:aegrotes)"
"EDR153151","Albinus"
"EDR153356","Vidimus"
"EDR153357","CAI"
"EDR153358","POLY"
"EDR153483","VS SVMM"
"EDR153484","HIMME"
"EDR153485","&#12296;:ad perpendiculum&#12297;<br>Numini"
"EDR153486","CA"
"EDR153609","METI"
"EDR153613","Iulaiam (:Iuliam?)<br>ad dom"
"EDR153615","LXXII"
"EDR153740","Amethyste v&#770;a(le)"
"EDR153741","Chie IMN"
"EDR153742","Silentiolus<br>((:nomen SILENTIOLUS in forma navis scriptum))"
"EDR153850","S(emis) C Y ((mille)) S(emis) S(emis)"
"EDR153852","((mille)) ((mille))"
"EDR154044","Asas n(umero) LXI ·<br>Anaticulas · n(umero) · CXXVI"
"EDR154371","Salar[ius] glabe(r) rusiunnae (?) Lavinia(m) futui"
"EDR154421","VII a(sses) III"
"EDR154429","Urban(e) v&#770;a(le)"
"EDR154430","omnibus Salinensi v[---]"
"EDR154431","Modesti"
"EDR154432","Phyl va(le) <br>"
"EDR154437","IIIIIIIIIIIIIIIIIIIII"
"EDR154439","IIIIIIIIIIIIIIIIIIII"
"EDR154440","IIIIIIIIIIIIIIIIIII"
"EDR154441","IIIIIIIIIIII"
"EDR154442","IIII"
"EDR154443","IIIIIIIIIIIIIII"
"EDR154444","Omnes<br>XXXI"
"EDR154445","IIIIIIIIIIIIIIIII<br>&#12296;:vacat&#12297; III"
"EDR154446","IIIIIIIIIIIIIIII"
"EDR154537","PAPAVLIN"
"EDR154538","F&#818;e&#818;licite&#803;r&#803; [P]ro&#803;c&#803;u&#803;l&#803;o&#803;"
"EDR154539","Vin(icius?)<br>Florus<br>Paris<br>C(aius) Messenius"
"EDR154540","Careius"
"EDR154541","((:phallus))"
"EDR154568","Extan[+1?+] pisu<br>[- - -]QVATVS ne<br>quinque<br>"
"EDR154569","Casium et<br>tres sc[- - -]rios habes"
"EDR151861","AL&#803;S&#803;"
"EDR151863","C(aius) Ostius (:Hostius)"
"EDR151865","REST ((:tres lineae aequae))"
"EDR151866","Onesimus"
"EDR151867","Vinum acceptum<br>ab domino VII Idus Apriles"
"EDR151872","Q(uintus) ++++++++"
"EDR151873","[- - -] socio F[---]<br>[- - -]AL"
"EDR151876","PR XXX CV[+]XXX"
"EDR151884","&#7961;&#961;&#956;&#943;&#945;(&#962;)  "
"EDR151892","Cosmus cas(tus?)"
"EDR151898","Phlavia (:Flavia) &#920;&#818; l&#818;i&#818;g&#818;i&#818;s&#818; (:lingis)"
"EDR154447","CELES (?)<br>COSSSIIIIII"
"EDR154567","Quatuor (:quattuor) cer[---]"
"EDR150399","L(uci) Aviani votus (:votum)"
"EDR140036","Ex se[na]tu (:senatus) con= <br>sul[to] VVCA<br>[---]E ICA<br>m&#770;ansi solus"
"EDR140149","Algemus"
"EDR151818","M&#770;ansi solus x (:ex) s(enatus) c(onsulto)"
"EDR151829","Myrine mari"
"EDR151895","IVIIRIIHIIRI "
"EDR151901","[- - - d]ece[mbr?- - -]"
"EDR153800","S IIIII"
"EDR154423","S IIIIIIIIIIII XX  "
"EDR151594","Actii va(le)<br>Amicus"
"EDR154433","Vitalio<br>p&#818;e&#818;dica ut comatus&#818;<br>Urosacula&#818;<br>Suu&#818;r&#818;us (:Syrus?)<br>Fo&#818;l&#818;i&#818;a&#818;t&#818;u&#818;s&#818;"
"EDR154533","Anicete Paris, va(lete)"
"EDR154534","Echio · va(le)"
"EDR154535","L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus."
"EDR151835","Est res INCOSID"
"EDR151886","Saco(mata?) XX"
"EDR151897","V Bombycion (:&#914;&#959;&#956;&#946;&#973;&#954;&#953;&#959;&#957;)<br>fellat"
"EDR151948","R&#7865;mmius Rufus"
"EDR152930","[deli?]ciae<br>[---]si tangere possem<br>[---]entur aquas"
"EDR152962","&#7948;&#961;&#964;&#959;&#962;<br>((signum incertum))<br>MME"
"EDR153849","Ursi me comedant"
"EDR153853","Ursi me comedan[t]"
"EDR140053","R&#818;<br>P&#818;a&#818;r&#818;i&#818;s&#818;<br>a&#818;mas&#818;"
"EDR154500","Maior va(le)<br>Maior va(le)<br>OMCA VIII"
